range,column,x_start,x_end,y_start,y_end
32,2,122.2850288,125.7858516,21.82995062,23.36037968
32,3,122.2833636,125.7841864,20.29985376,21.83028281
32,4,122.2816984,125.7825212,18.7697569,20.30018595
32,5,122.2800332,125.780856,17.23966003,18.77008909
32,6,122.278368,125.7791908,15.70956317,17.23999223
32,7,122.2767028,125.7775255,14.17946631,15.70990538
32,8,122.2750376,125.7758603,12.64936945,14.17980852
32,9,122.2733723,125.7741951,11.11927258,12.64971165
32,10,122.2717071,125.7725299,9.589175722,11.11961479
32,11,122.2700419,125.7708646,8.059078859,9.589517928
32,12,122.2683667,125.7691994,6.528981907,8.059421066
32,13,122.2667015,125.7675342,4.998885045,6.529324202
32,14,122.2650363,125.765869,3.468788182,4.999227339
32,15,122.2633711,125.7641938,1.93869132,3.469130387
32,16,122.2617059,125.7625286,0.408594457,1.939033526
33,1,126.2707442,129.771567,23.36043369,24.89086275
33,2,126.269069,129.7699018,21.83033674,23.36076588
33,3,126.2674038,129.7682366,20.30023987,21.83066902
33,4,126.2657386,129.7665714,18.77014301,20.30057216
33,5,126.2640734,129.7648962,17.24004615,18.77047521
33,6,126.2624082,129.763231,15.70994929,17.24037834
33,7,126.260743,129.7615658,14.17985243,15.71028148
33,8,126.2590778,129.7599005,12.64975556,14.18019463
33,9,126.2574125,129.7582353,11.1196587,12.65009777
33,10,126.2557473,129.7565701,9.589561838,11.12000091
33,11,126.2540821,129.7549048,8.059464976,9.589904044
33,12,126.2524169,129.7532396,6.529368113,8.059807181
33,13,126.2507517,129.7515744,4.999271251,6.529710319
33,14,126.2490765,129.7499092,3.469174298,4.999613455
33,15,126.2474113,129.748244,1.939077435,3.469516593
33,16,126.2457461,129.7465788,0.408980573,1.939419731
34,1,130.2547845,133.7556072,23.36080979,24.89124886
34,2,130.2531192,133.753942,21.83072294,23.361152
34,3,130.251454,133.7522768,20.30062608,21.83105514
34,4,130.2497888,133.7506116,18.77052922,20.30095827
34,5,130.2481136,133.7489464,17.24043227,18.77086141
34,6,130.2464484,133.7472812,15.7103354,17.24076455
34,7,130.2447832,133.745616,14.18023854,15.71066769
34,8,130.243118,133.7439408,12.65014168,14.18057073
34,9,130.2414527,133.7422755,11.12004482,12.65047387
34,10,130.2397875,133.7406103,9.589947954,11.12038702
34,11,130.2381223,133.738945,8.059851091,9.590290159
34,12,130.2364571,133.7372798,6.529754228,8.060193297
34,13,130.2347919,133.7356146,4.999657366,6.530096434
34,14,130.2331267,133.7339494,3.469560503,4.999999572
34,15,130.2314615,133.7322842,1.93946364,3.469902709
34,16,130.2297963,133.730619,0.409366778,1.939805847
35,1,134.2388247,137.7396474,23.36119591,24.89163498
35,2,134.2371595,137.7379822,21.83109905,23.36153811
35,3,134.2354942,137.736317,20.3010122,21.83144125
35,4,134.233829,137.7346518,18.77091533,20.30134439
35,5,134.2321638,137.7329866,17.24081847,18.77124753
35,6,134.2304986,137.7313214,15.71072161,17.24115066
35,7,134.2288334,137.7296562,14.18062475,15.7110538
35,8,134.2271582,137.727991,12.65052779,14.18095694
35,9,134.2254929,137.7263257,11.12043093,12.65086008
35,10,134.2238277,137.7246505,9.590334069,11.12076312
35,11,134.2221625,137.7229852,8.060237207,9.590676275
35,12,134.2204973,137.72132,6.530140343,8.060579413
35,13,134.2188321,137.7196548,5.000043481,6.530482551
35,14,134.2171669,137.7179896,3.46994662,5.000385688
35,15,134.2155017,137.7163244,1.939849757,3.470288825
35,16,134.2138365,137.7146592,0.409752894,1.940191962
36,1,138.2228649,141.7236876,23.36158202,24.89202109
36,2,138.2211997,141.7220224,21.83148516,23.36192423
36,3,138.2195345,141.7203572,20.3013883,21.83182737
36,4,138.2178692,141.718692,18.77130145,20.3017305
36,5,138.216204,141.7170268,17.24120459,18.77163364
36,6,138.2145388,141.7153616,15.71110772,17.24153678
36,7,138.2128736,141.7136964,14.18101086,15.71143992
36,8,138.2112083,141.7120312,12.650914,14.18134306
36,9,138.2095431,141.7103659,11.12081714,12.65124619
36,10,138.2078679,141.7087007,9.590720185,11.12114933
36,11,138.2062027,141.7070355,8.060623321,9.591052468
36,12,138.2045375,141.7053702,6.53052646,8.060965619
36,13,138.2028723,141.703695,5.000429596,6.530868666
36,14,138.2012071,141.7020298,3.470332735,5.000771803
36,15,138.1995419,141.7003646,1.940235873,3.470674941
36,16,138.1978767,141.6986994,0.410139011,1.940578079
37,1,142.2069051,145.7077378,23.36196814,24.8924073
37,2,142.2052399,145.7060726,21.83187128,23.36231044
37,3,142.2035747,145.7043974,20.30177441,21.83221348
37,4,142.2019095,145.7027322,18.77167755,20.30211662
37,5,142.2002443,145.701067,17.24158069,18.77201976
37,6,142.198579,145.6994018,15.71149384,17.2419229
37,7,142.1969138,145.6977366,14.18139698,15.71182603
37,8,142.1952485,145.6960714,12.65130012,14.18172917
37,9,142.1935833,145.6944061,11.12120325,12.65163231
37,10,142.1919181,145.6927409,9.591106391,11.12153545
37,11,142.1902529,145.6910757,8.061009527,9.591438583
37,12,142.1885877,145.6894105,6.530912667,8.061341721
37,13,142.1869125,145.6877453,5.000815713,6.531244859
37,14,142.1852473,145.68608,3.470718851,5.00115801
37,15,142.1835821,145.6844048,1.940621988,3.471061057
37,16,142.1819169,145.6827396,0.410525126,1.940964194
38,1,146.1909553,149.691778,23.36235435,24.89279341
38,2,146.1892901,149.6901128,21.83225748,23.36269655
38,3,146.1876149,149.6884476,20.30216053,21.83259969
38,4,146.1859497,149.6867824,18.77206367,20.30250283
38,5,146.1842845,149.6851172,17.24196681,18.77240596
38,6,146.1826192,149.683442,15.71186994,17.24230901
38,7,146.180954,149.6817768,14.18178309,15.71221215
38,8,146.1792887,149.6801116,12.65168623,14.18211529
38,9,146.1776235,149.6784463,11.12158937,12.65201842
38,10,146.1759583,149.6767811,9.591492506,11.12192156
38,11,146.1742931,149.6751159,8.061395645,9.591824699
38,12,146.1726279,149.6734507,6.531298781,8.061727837
38,13,146.1709627,149.6717855,5.001201919,6.531630974
38,14,146.1692975,149.6701203,3.471105055,5.001534112
38,15,146.1676223,149.668455,1.941008104,3.471447263
38,16,146.1659571,149.6667898,0.410911241,1.9413504
39,1,150.1749955,153.6758182,23.36274046,24.89317953
39,2,150.1733303,153.674153,21.8326436,23.36308267
39,3,150.1716651,153.6724878,20.30254674,21.83298581
39,4,150.1699999,153.6708226,18.77244987,20.30288894
39,5,150.1683347,153.6691574,17.24235301,18.77279208
39,6,150.1666594,153.6674922,15.71225606,17.24269522
39,7,150.1649942,153.665827,14.1821592,15.71259836
39,8,150.163329,153.6641518,12.65206233,14.1825014
39,9,150.1616637,153.6624865,11.12197549,12.65240454
39,10,150.1599985,153.6608213,9.591878622,11.12230768
39,11,150.1583333,153.6591561,8.06178176,9.592210815
39,12,150.1566681,153.6574909,6.531684898,8.062113952
39,13,150.1550029,153.6558257,5.001588035,6.532017091
39,14,150.1533377,153.6541605,3.471491173,5.001920227
39,15,150.1516725,153.6524953,1.94139431,3.471823365
39,16,150.1500073,153.65083,0.411297448,1.941736516
40,1,154.1590357,157.6598584,23.36312658,24.89356565
40,2,154.1573705,157.6581932,21.83302972,23.36346878
40,3,154.1557053,157.656528,20.30293285,21.83337192
40,4,154.1540401,157.6548628,18.77283599,20.30327506
40,5,154.1523749,157.6531976,17.24273913,18.7731782
40,6,154.1507096,157.6515324,15.71264226,17.24308133
40,7,154.1490444,157.6498672,14.1825454,15.71298447
40,8,154.1473692,157.648202,12.65244845,14.18288761
40,9,154.145704,157.6465367,11.12235159,12.65279075
40,10,154.1440387,157.6448715,9.592264736,11.12269388
40,11,154.1423735,157.6431963,8.062167877,9.592596931
40,12,154.1407083,157.6415311,6.532071013,8.062500068
40,13,154.1390431,157.6398659,5.001974151,6.532403206
40,14,154.1373779,157.6382007,3.471877287,5.002306344
40,15,154.1357127,157.6365355,1.941780424,3.472209481
40,16,154.1340475,157.6348703,0.411683563,1.942112619
41,1,158.1430759,161.6438986,23.36351269,24.89395176
41,2,158.1414107,161.6422334,21.83341583,23.3638549
41,3,158.1397455,161.6405682,20.30331897,21.83375804
41,4,158.1380803,161.638903,18.77322211,20.30366117
41,5,158.1364151,161.6372378,17.24312524,18.77356431
41,6,158.1347498,161.6355726,15.71302838,17.24346745
41,7,158.1330846,161.6339074,14.18293152,15.71337059
41,8,158.1314194,161.6322422,12.65283466,14.18327372
41,9,158.1297542,161.6305769,11.12273779,12.65317686
41,10,158.128089,161.6289117,9.59264093,11.12308
41,11,158.1264137,161.6272465,8.062553991,9.592983137
41,12,158.1247485,161.6255813,6.532457129,8.062886273
41,13,158.1230833,161.6239161,5.002360267,6.532789412
41,14,158.1214181,161.6222409,3.472263404,5.002692459
41,15,158.1197529,161.6205757,1.942166542,3.472595595
41,16,158.1180877,161.6189105,0.412069679,1.942498735
42,1,162.1271161,165.6279489,23.36389881,24.89432795
42,2,162.1254509,165.6262836,21.83380195,23.36424111
42,3,162.1237857,165.6246184,20.30370508,21.83414424
42,4,162.1221205,165.6229432,18.77360822,20.30404729
42,5,162.1204553,165.621278,17.24351136,18.77395043
42,6,162.11879,165.6196128,15.7134145,17.24385357
42,7,162.1171248,165.6179476,14.18331763,15.7137567
42,8,162.1154596,165.6162824,12.65322077,14.18365984
42,9,162.1137944,165.6146171,11.12312391,12.65356298
42,10,162.1121292,165.6129519,9.593027047,11.12346611
42,11,162.110464,165.6112867,8.062930184,9.593369252
42,12,162.1087988,165.6096215,6.532833321,8.06327239
42,13,162.1071335,165.6079563,5.002746472,6.533175528
42,14,162.1054583,165.6062911,3.47264952,5.003078666
42,15,162.1037931,165.6046259,1.942552657,3.472981802
42,16,162.1021279,165.6029507,0.412455795,1.94288485
43,1,166.1111663,169.6119891,23.36428501,24.89471407
43,2,166.1095011,169.6103239,21.83418815,23.36461721
43,3,166.1078359,169.6086586,20.30409129,21.83453036
43,4,166.1061607,169.6069934,18.77399434,20.3044335
43,5,166.1044955,169.6053282,17.24389747,18.77433663
43,6,166.1028302,169.603663,15.71380061,17.24423977
43,7,166.101165,169.6019878,14.18370375,15.71414282
43,8,166.0994998,169.6003226,12.65360689,14.18404596
43,9,166.0978346,169.5986573,11.12351003,12.65394909
43,10,166.0961694,169.5969921,9.593413162,11.12385223
43,11,166.0945042,169.5953269,8.0633163,9.593755368
43,12,166.092839,169.5936617,6.533219437,8.063658506
43,13,166.0911738,169.5919965,5.003122574,6.533561642
43,14,166.0895085,169.5903313,3.473035726,5.00346478
43,15,166.0878433,169.5886661,1.942938863,3.473367918
43,16,166.0861681,169.5870009,0.41284191,1.943271056
44,1,170.0952065,173.5960293,23.36467113,24.89510019
44,2,170.0935413,173.5943641,21.83457427,23.36500332
44,3,170.0918761,173.5926989,20.30447741,21.83490646
44,4,170.0902109,173.5910337,18.77438054,20.3048096
44,5,170.0885457,173.5893684,17.24428368,18.77472275
44,6,170.0868804,173.5877032,15.71418682,17.24462589
44,7,170.0852052,173.586038,14.18408987,15.71452902
44,8,170.08354,173.5843728,12.653993,14.18443216
44,9,170.0818748,173.5826975,11.12389614,12.65433521
44,10,170.0802096,173.5810323,9.593799278,11.12423835
44,11,170.0785444,173.5793671,8.063702414,9.594141483
44,12,170.0768792,173.5777019,6.533605553,8.064044621
44,13,170.075214,173.5760367,5.003508691,6.533947758
44,14,170.0735488,173.5743715,3.473411828,5.003850896
44,15,170.0718835,173.5727063,1.94332498,3.473754033
44,16,170.0702183,173.5710411,0.413228117,1.943657172
45,1,174.0792467,177.5800695,23.36505725,24.8954863
45,2,174.0775815,177.5784043,21.83496038,23.36538944
45,3,174.0759163,177.5767391,20.30486352,21.83529258
45,4,174.0742511,177.5750739,18.77476666,20.30519571
45,5,174.0725859,177.5734087,17.2446698,18.77509885
45,6,174.0709206,177.5717434,15.71457293,17.245012
45,7,174.0692554,177.5700782,14.18447607,15.71491514
45,8,174.0675902,177.5684129,12.65437921,14.18481828
45,9,174.065915,177.5667477,11.12428226,12.65472141
45,10,174.0642498,177.5650825,9.594185393,11.12462455
45,11,174.0625846,177.5634173,8.064088531,9.594527689
45,12,174.0609194,177.5617421,6.533991668,8.064430737
45,13,174.0592542,177.5600769,5.003894806,6.534333875
45,14,174.057589,177.5584117,3.473797944,5.004237012
45,15,174.0559238,177.5567465,1.943701082,3.47414015
45,16,174.0542585,177.5550813,0.41360422,1.944043287
46,1,178.0632869,181.5641197,23.36544336,24.89587251
46,2,178.0616217,181.5624445,21.8353465,23.36577555
46,3,178.0599565,181.5607793,20.30524964,21.83567869
46,4,178.0582913,181.5591141,18.77515277,20.30558183
46,5,178.0566261,181.5574489,17.24505591,18.77548497
46,6,178.0549608,181.5557836,15.71495905,17.2453881
46,7,178.0532956,181.5541184,14.18486219,15.71530126
46,8,178.0516304,181.5524531,12.65476532,14.18520439
46,9,178.0499652,181.5507879,11.12466846,12.65510753
46,10,178.0483,181.5491227,9.594571598,11.12501067
46,11,178.0466348,181.5474575,8.064474737,9.594913805
46,12,178.0449596,181.5457923,6.534377784,8.064816942
46,13,178.0432944,181.5441271,5.004280922,6.534720082
46,14,178.0416292,181.5424519,3.474184059,5.004623128
46,15,178.039964,181.5407867,1.944087198,3.474526265
46,16,178.0382987,181.5391215,0.413990334,1.944429403
47,1,182.0473371,185.5481599,23.36582957,24.89625862
47,2,182.0456619,185.5464947,21.83573262,23.36616176
47,3,182.0439967,185.5448295,20.30563575,21.8360649
47,4,182.0423315,185.5431643,18.77553889,20.30596804
47,5,182.0406663,185.5414891,17.24544203,18.77587108
47,6,182.039001,185.5398239,15.71534516,17.24577422
47,7,182.0373358,185.5381586,14.1852483,15.71567736
47,8,182.0356706,185.5364934,12.65515144,14.1855805
47,9,182.0340054,185.5348281,11.12505458,12.65549365
47,10,182.0323402,185.5331629,9.594957715,11.12539678
47,11,182.030675,185.5314977,8.064860852,9.595299921
47,12,182.0290098,185.5298325,6.53476399,8.065203059
47,13,182.0273446,185.5281673,5.004667128,6.535106196
47,14,182.0256694,185.5265021,3.474570175,5.005009334
47,15,182.0240042,185.5248369,1.944473313,3.474912471
47,16,182.0223389,185.5231717,0.41437645,1.944815609
48,1,186.0313774,189.5322001,23.36620567,24.89664474
48,2,186.0297121,189.5305349,21.83611882,23.36654788
48,3,186.0280469,189.5288697,20.30602196,21.83645101
48,4,186.0263817,189.5272045,18.7759251,20.30635415
48,5,186.0247065,189.5255393,17.24582814,18.77625729
48,6,186.0230412,189.523874,15.71573128,17.24616043
48,7,186.021376,189.5221988,14.18563442,15.71606347
48,8,186.0197108,189.5205336,12.65553756,14.18596661
48,9,186.0180456,189.5188684,11.12544069,12.65586975
48,10,186.0163804,189.5172031,9.595343831,11.1257829
48,11,186.0147152,189.5155379,8.065246969,9.595686036
48,12,186.01305,189.5138727,6.535150107,8.065589174
48,13,186.0113848,189.5122075,5.005053243,6.535492313
48,14,186.0097196,189.5105423,3.474956381,5.00539545
48,15,186.0080543,189.5088771,1.94485952,3.475298587
48,16,186.0063891,189.5072119,0.414762657,1.945201724
49,1,190.0154176,193.5162403,23.36659179,24.89703085
49,2,190.0137524,193.5145751,21.83649492,23.36693399
49,3,190.0120871,193.5129099,20.30640807,21.83683713
49,4,190.0104219,193.5112447,18.77631121,20.30674027
49,5,190.0087567,193.5095795,17.24621435,18.7766434
49,6,190.0070914,193.5079142,15.71611749,17.24654654
49,7,190.0054162,193.506249,14.18602053,15.71644968
49,8,190.003751,193.5045838,12.65592367,14.18635282
49,9,190.0020858,193.5029186,11.12582681,12.65625595
49,10,190.0004206,193.5012434,9.595729946,11.126159
49,11,189.9987554,193.4995781,8.065633085,9.596072153
49,12,189.9970902,193.4979129,6.53553622,8.065975291
49,13,189.995425,193.4962477,5.005439359,6.535878429
49,14,189.9937598,193.4945825,3.475342496,5.005781565
49,15,189.9920946,193.4929173,1.945245634,3.475684702
49,16,189.9904293,193.4912521,0.415148772,1.94558784
50,1,193.9994578,197.5002805,23.3669779,24.89741697
50,2,193.9977926,197.4986153,21.83688104,23.36732011
50,3,193.9961274,197.4969501,20.30678418,21.83722324
50,4,193.9944621,197.4952849,18.77668731,20.30712638
50,5,193.9927969,197.4936197,17.24660046,18.77702952
50,6,193.9911316,197.4919544,15.7165036,17.24693266
50,7,193.9894664,197.4902892,14.18640674,15.71683579
50,8,193.9878012,197.488624,12.65630988,14.18673893
50,9,193.986136,197.4869588,11.12621301,12.65664207
50,10,193.9844608,197.4852936,9.596116062,11.12654521
50,11,193.9827956,197.4836284,8.066019201,9.596448345
50,12,193.9811304,197.4819632,6.535922338,8.066351483
50,13,193.9794652,197.4802879,5.005825475,6.536264543
50,14,193.9778,197.4786227,3.475728613,5.006167681
50,15,193.9761348,197.4769575,1.94563175,3.476070818
50,16,193.9744695,197.4752923,0.415534888,1.945973956
51,1,197.983498,201.4843307,23.36736402,24.89780318
51,2,197.9818328,201.4826655,21.83726715,23.36770631
51,3,197.9801676,201.4809903,20.30717029,21.83760936
51,4,197.9785023,201.4793251,18.77707343,20.3075125
51,5,197.9768371,201.4776599,17.24697657,18.77741564
51,6,197.9751718,201.4759946,15.71688972,17.24731877
51,7,197.9735066,201.4743294,14.18679286,15.71722191
51,8,197.9718414,201.4726642,12.65669599,14.18712505
51,9,197.9701762,201.470999,11.12659913,12.65702819
51,10,197.968511,201.4693338,9.596502268,11.12693132
51,11,197.9668458,201.4676686,8.066405406,9.596834461
51,12,197.9651806,201.4660034,6.536308543,8.066737598
51,13,197.9635054,201.4643382,5.006211591,6.536640735
51,14,197.9618402,201.4626729,3.476114728,5.006553886
51,15,197.960175,201.4609977,1.946017865,3.476456934
51,16,197.9585097,201.4593325,0.415921004,1.946360071
52,1,201.9675482,205.4683709,23.36775022,24.89818929
52,2,201.965883,205.4667057,21.83765336,23.36809243
52,3,201.9642078,205.4650405,20.30755641,21.83799557
52,4,201.9625425,205.4633753,18.77745955,20.3078987
52,5,201.9608773,205.4617101,17.24736268,18.77780184
52,6,201.9592121,205.4600348,15.71726582,17.24770489
52,7,201.9575469,205.4583696,14.18716896,15.71760803
52,8,201.9558816,205.4567044,12.65708211,14.18751116
52,9,201.9542164,205.4550392,11.12698525,12.6574143
52,10,201.9525512,205.453374,9.596888384,11.12731744
52,11,201.950886,205.4517088,8.066791522,9.597220577
52,12,201.9492208,205.4500436,6.536694659,8.067123714
52,13,201.9475556,205.4483784,5.006597797,6.537026852
52,14,201.9458904,205.4467132,3.476500934,5.006929989
52,15,201.9442151,205.445048,1.946403982,3.476833127
52,16,201.9425499,205.4433827,0.41630712,1.946746276
53,1,205.9515884,209.4524111,23.36813634,24.89857541
53,2,205.9499232,209.4507459,21.83803948,23.36847854
53,3,205.9482579,209.4490807,20.30794261,21.83838168
53,4,205.9465927,209.4474155,18.77784575,20.30828482
53,5,205.9449275,209.4457503,17.24774889,18.77818796
53,6,205.9432523,209.444085,15.71765194,17.24809109
53,7,205.9415871,209.4424198,14.18755507,15.71799423
53,8,205.9399219,209.4407446,12.65745821,14.18789728
53,9,205.9382566,209.4390794,11.12737136,12.65780042
53,10,205.9365914,209.4374142,9.5972745,11.12770356
53,11,205.9349262,209.435749,8.067177637,9.597606692
53,12,205.933261,209.4340838,6.537080774,8.06750983
53,13,205.9315958,209.4324186,5.006983912,6.537412968
53,14,205.9299306,209.4307534,3.47688705,5.007316104
53,15,205.9282653,209.4290882,1.946790187,3.477219243
53,16,205.9266001,209.4274229,0.416693325,1.94712238
54,1,209.9356286,213.4364513,23.36852245,24.89896152
54,2,209.9339634,213.4347861,21.83842559,23.36886466
54,3,209.9322981,213.4331209,20.30832873,21.8387678
54,4,209.9306329,213.4314557,18.77823187,20.30867094
54,5,209.9289677,213.4297905,17.248135,18.77857407
54,6,209.9273025,213.4281252,15.71803814,17.24847721
54,7,209.9256373,213.42646,14.18794128,15.71838035
54,8,209.9239621,213.4247948,12.65784433,14.18828349
54,9,209.9222969,213.4231296,11.12774747,12.65818662
54,10,209.9206316,213.4214644,9.597660616,11.12808976
54,11,209.9189664,213.4197892,8.067563753,9.597992807
54,12,209.9173012,213.418124,6.537466891,8.067895945
54,13,209.915636,213.4164588,5.007370028,6.537799083
54,14,209.9139708,213.4147936,3.477273165,5.007702221
54,15,209.9123055,213.4131284,1.947176303,3.477605359
54,16,209.9106403,213.4114631,0.417079441,1.947508496
55,1,231.5581269,235.0589516,23.28044311,24.81083394
55,2,231.556461,235.0572856,21.75038261,23.28078345
55,3,231.554795,235.0556197,20.22032211,21.75072295
55,4,231.5531191,235.0539537,18.69026151,20.22066245
55,5,231.5514531,235.0522878,17.16020101,18.69060195
55,6,231.5497872,235.0506218,15.63014051,17.16054144
55,7,231.5481212,235.0489458,14.10008001,15.63048085
55,8,231.5464553,235.0472799,12.5700195,14.10042035
55,9,231.5447893,235.0456139,11.039959,12.57035984
55,10,231.5431233,235.043948,9.509898498,11.04029934
55,11,231.5414574,235.042282,7.979837995,9.51023884
55,12,231.5397914,235.0406161,6.449777492,7.980178336
55,13,231.5381254,235.0389501,4.919727002,6.450117834
55,14,231.5364594,235.0372842,3.3896665,4.920057332
55,15,231.5347935,235.0356182,1.859605996,3.389996828
55,16,231.5331275,235.0339522,0.329545494,1.859936325
56,1,235.5421685,239.0429932,23.28082711,24.81121794
56,2,235.5405025,239.0413272,21.7507666,23.28115743
56,3,235.5388365,239.0396612,20.2207061,21.75110695
56,4,235.5371706,239.0379952,18.6906456,20.22104644
56,5,235.5355046,239.0363293,17.1605851,18.69098594
56,6,235.5338387,239.0346633,15.63052459,17.16092544
56,7,235.5321627,239.0329974,14.100464,15.63086493
56,8,235.5304968,239.0313314,12.5704035,14.10080443
56,9,235.5288308,239.0296655,11.04034299,12.57074393
56,10,235.5271649,239.0279895,9.510282492,11.04068334
56,11,235.5254989,239.0263235,7.980221988,9.510622833
56,12,235.523833,239.0246576,6.450161485,7.98056233
56,13,235.522167,239.0229916,4.920100983,6.450501827
56,14,235.520501,239.0213257,3.390050493,4.920441324
56,15,235.518835,239.0196597,1.859989991,3.390380822
56,16,235.5171691,239.0179938,0.329929488,1.86032032
57,1,239.52621,243.0270347,23.2812111,24.81160193
57,2,239.524544,243.0253687,21.7511506,23.28154143
57,3,239.5228781,243.0237028,20.22109009,21.75148093
57,4,239.5212121,243.0220368,18.69102959,20.22142042
57,5,239.5195462,243.0203708,17.16096909,18.69136993
57,6,239.5178802,243.0187048,15.63090859,17.16130943
57,7,239.5162142,243.0170389,14.10084808,15.63124893
57,8,239.5145483,243.0153729,12.57078758,14.10118842
57,9,239.5128823,243.013707,11.04072708,12.57112792
57,10,239.5112064,243.012041,9.510666484,11.04106742
57,11,239.5095404,243.0103751,7.980605982,9.511006917
57,12,239.5078745,243.0086991,6.45054548,7.980946325
57,13,239.5062085,243.0070332,4.920484977,6.450885821
57,14,239.5045426,243.0053672,3.390424474,4.920825319
57,15,239.5028765,243.0037012,1.860373984,3.390764816
57,16,239.5012106,243.0020353,0.330313482,1.860704313
58,1,243.5102515,247.0110862,23.28159509,24.81198601
58,2,243.5085855,247.0094203,21.75153459,23.28192551
58,3,243.5069196,247.0077443,20.22147409,21.75186492
58,4,243.5052536,247.0060783,18.69141358,20.22180442
58,5,243.5035877,247.0044124,17.16135308,18.69174391
58,6,243.5019217,247.0027464,15.63129258,17.16169342
58,7,243.5002558,247.0010804,14.10123208,15.63163292
58,8,243.4985898,246.9994145,12.57117157,14.10157242
58,9,243.4969239,246.9977485,11.04111107,12.57151192
58,10,243.4952579,246.9960825,9.511050568,11.04145141
58,11,243.493592,246.9944166,7.980990066,9.51139091
58,12,243.491916,246.9927506,6.450929473,7.981330408
58,13,243.49025,246.9910847,4.92086897,6.451269905
58,14,243.4885841,246.9894187,3.390808468,4.921209402
58,15,243.4869181,246.9877428,1.860747964,3.391148809
58,16,243.4852522,246.9860768,0.330687463,1.861088307
59,1,247.494303,250.9951277,23.28197917,24.81237001
59,2,247.4926371,250.9934618,21.75191867,23.2823095
59,3,247.4909611,250.9917958,20.22185808,21.752249
59,4,247.4892952,250.9901299,18.69179758,20.2221885
59,5,247.4876292,250.9884539,17.16173707,18.69212791
59,6,247.4859632,250.986788,15.63167657,17.1620674
59,7,247.4842973,250.9851219,14.10161607,15.63201691
59,8,247.4826313,250.983456,12.57155557,14.10195641
59,9,247.4809654,250.98179,11.04149506,12.57189591
59,10,247.4792994,250.9801241,9.511434562,11.04183541
59,11,247.4776335,250.9784581,7.981374059,9.511774903
59,12,247.4759675,250.9767922,6.451313556,7.9817144
59,13,247.4743016,250.9751262,4.921253054,6.451653898
59,14,247.4726356,250.9734602,3.391192551,4.921593395
59,15,247.4709597,250.9717943,1.861131959,3.391532893
59,16,247.4692937,250.9701283,0.331071456,1.861472391
60,1,251.4783445,254.9791693,23.28236317,24.812754
60,2,251.4766786,254.9775033,21.75230267,23.2826935
60,3,251.4750126,254.9758373,20.22224216,21.75263299
60,4,251.4733467,254.9741714,18.69218166,20.22257249
60,5,251.4716707,254.9725054,17.16212107,18.69251199
60,6,251.4700048,254.9708395,15.63206057,17.16245149
60,7,251.4683388,254.9691735,14.10200006,15.63239098
60,8,251.4666729,254.9674976,12.57193956,14.10233039
60,9,251.4650069,254.9658315,11.04187906,12.5722799
60,10,251.463341,254.9641656,9.511818555,11.0422194
60,11,251.461675,254.9624996,7.981758053,9.512158897
60,12,251.460009,254.9608337,6.45169755,7.982098394
60,13,251.4583431,254.9591677,4.921637047,6.452037892
60,14,251.4566771,254.9575018,3.391576546,4.92197739
60,15,251.4550112,254.9558358,1.861516042,3.391916887
60,16,251.4533452,254.9541699,0.331455539,1.861856385
61,1,255.4623861,258.9632108,23.28273715,24.81313799
61,2,255.4607201,258.9615448,21.75268666,23.28307749
61,3,255.4590542,258.9598789,20.22262616,21.75301699
61,4,255.4573882,258.9582129,18.69256565,20.22295648
61,5,255.4557222,258.956547,17.16250515,18.69289598
61,6,255.4540563,258.954881,15.63244465,17.16283548
61,7,255.4523903,258.953215,14.10238415,15.63277498
61,8,255.4507144,258.9515491,12.57232355,14.10271447
61,9,255.4490484,258.9498831,11.04226305,12.57265397
61,10,255.4473825,258.9482071,9.512202549,11.04260339
61,11,255.4457165,258.9465411,7.982142046,9.512542891
61,12,255.4440506,258.9448752,6.452081544,7.982482388
61,13,255.4423846,258.9432092,4.922021041,6.452421885
61,14,255.4407187,258.9415433,3.391960539,4.922361383
61,15,255.4390527,258.9398773,1.861900036,3.39230088
61,16,255.4373867,258.9382114,0.331839533,1.862240379
62,1,259.4464277,262.9472523,23.28312114,24.81352199
62,2,259.4447617,262.9455863,21.75306064,23.28346148
62,3,259.4430958,262.9439204,20.22300014,21.75340098
62,4,259.4414297,262.9422544,18.69294965,20.22334048
62,5,259.4397638,262.9405885,17.16288914,18.69327998
62,6,259.4380978,262.9389225,15.63282864,17.16321947
62,7,259.4364319,262.9372566,14.10276814,15.63315897
62,8,259.4347659,262.9355906,12.57270764,14.10309847
62,9,259.4331,262.9339247,11.04264713,12.57303797
62,10,259.431424,262.9322587,9.512586542,11.04297746
62,11,259.429758,262.9305927,7.98252604,9.512916961
62,12,259.4280921,262.9289267,6.452465537,7.982866471
62,13,259.4264261,262.9272508,4.922405033,6.452805879
62,14,259.4247602,262.9255848,3.392344533,4.922745376
62,15,259.4230942,262.9239189,1.86228403,3.392684874
62,16,259.4214283,262.9222529,0.332223527,1.862624371
63,1,263.4304692,266.9313038,23.28350513,24.81390607
63,2,263.4288032,266.9296379,21.75344463,23.28384557
63,3,263.4271373,266.9279619,20.22338413,21.75378497
63,4,263.4254713,266.926296,18.69332363,20.22372447
63,5,263.4238053,266.92463,17.16327314,18.69366397
63,6,263.4221393,266.922964,15.63321264,17.16360347
63,7,263.4204734,266.9212981,14.10315213,15.63354296
63,8,263.4188074,266.9196321,12.57309163,14.10348246
